Record_ID,Venue_ID,Venue_Name,Venue_Category,Subcategory,Latitude,Longitude,Street_Address,Neighborhood,Ward,Zip_Code,Distance_to_Metro,Nearest_Metro_Station,Metro_Line,Date,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Season,Tourist_Season,Has_Braille_Signage,Has_Large_Print_Materials,Has_Audio_Tour,Has_Tactile_Maps,Guide_Dog_Friendly,Wheelchair_Accessible_Entrance,Has_Elevator,Wheelchair_Accessible_Restrooms,Average_Wait_Time,Reservations_Available,Noise_Level_Rating,Price_Range,Accessibility_Rating,Overall_Rating,Last_Verified_Date,Verified_By
REST_OLD_EBBITT_2022-03-19,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.32,Metro_Center,Red,2022-03-19,Saturday,March,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,24,true,5,$$$,53,4.1,,
REST_OLD_EBBITT_2022-03-26,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.35,Metro_Center,Red,2022-03-26,Saturday,March,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,25,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-04-02,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.97,Metro_Center,Red,2022-04-02,Saturday,April,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,29,false,5,$$$,54,4.1,,
REST_OLD_EBBITT_2022-04-09,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.47,Metro_Center,Red,2022-04-09,Saturday,April,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,29,true,5,$$$,55,4.1,,
REST_OLD_EBBITT_2022-04-16,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.44,Metro_Center,Red,2022-04-16,Saturday,April,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,33,true,5,$$$,51,4.0,,
REST_OLD_EBBITT_2022-04-23,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.9,Metro_Center,Red,2022-04-23,Saturday,April,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,31,false,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-04-30,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.93,Metro_Center,Red,2022-04-30,Saturday,April,2022,true,false,Spring,Low,false,false,false,false,true,true,false,true,34,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-05-07,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.35,Metro_Center,Red,2022-05-07,Saturday,May,2022,true,false,Spring,High,false,false,false,false,true,true,false,true,27,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-05-14,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.83,Metro_Center,Red,2022-05-14,Saturday,May,2022,true,false,Spring,High,false,false,false,false,true,true,false,true,31,true,5,$$$,56,4.1,,
REST_OLD_EBBITT_2022-05-21,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.37,Metro_Center,Red,2022-05-21,Saturday,May,2022,true,false,Spring,High,false,false,false,false,true,true,false,true,35,false,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-05-28,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.1,Metro_Center,Red,2022-05-28,Saturday,May,2022,true,false,Spring,High,false,false,false,false,true,true,false,true,26,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-06-04,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.42,Metro_Center,Red,2022-06-04,Saturday,June,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,27,false,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-06-11,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.36,Metro_Center,Red,2022-06-11,Saturday,June,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,27,true,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-06-18,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.42,Metro_Center,Red,2022-06-18,Saturday,June,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,31,true,5,$$$,57,4.1,,
REST_OLD_EBBITT_2022-06-25,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.4,Metro_Center,Red,2022-06-25,Saturday,June,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,33,false,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-07-02,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.47,Metro_Center,Red,2022-07-02,Saturday,July,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,27,false,5,$$$,53,4.1,,
REST_OLD_EBBITT_2022-07-09,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.31,Metro_Center,Red,2022-07-09,Saturday,July,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,35,false,5,$$$,53,4.1,,
REST_OLD_EBBITT_2022-07-16,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.14,Metro_Center,Red,2022-07-16,Saturday,July,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,24,true,5,$$$,58,4.2,,
REST_OLD_EBBITT_2022-07-23,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.45,Metro_Center,Red,2022-07-23,Saturday,July,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,27,true,5,$$$,58,4.2,,
REST_OLD_EBBITT_2022-07-30,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.91,Metro_Center,Red,2022-07-30,Saturday,July,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,20,false,5,$$$,51,4.0,,
REST_OLD_EBBITT_2022-08-06,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.24,Metro_Center,Red,2022-08-06,Saturday,August,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,23,true,5,$$$,54,4.1,,
REST_OLD_EBBITT_2022-08-13,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.61,Metro_Center,Red,2022-08-13,Saturday,August,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,29,false,5,$$$,56,4.1,,
REST_OLD_EBBITT_2022-08-20,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.45,Metro_Center,Red,2022-08-20,Saturday,August,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,34,true,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-08-27,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.22,Metro_Center,Red,2022-08-27,Saturday,August,2022,true,false,Summer,High,false,false,false,false,true,true,false,true,27,true,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-09-03,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.25,Metro_Center,Red,2022-09-03,Saturday,September,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,24,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-09-10,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.32,Metro_Center,Red,2022-09-10,Saturday,September,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,30,true,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-09-17,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.3,Metro_Center,Red,2022-09-17,Saturday,September,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,27,true,5,$$$,51,4.0,,
REST_OLD_EBBITT_2022-09-24,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.91,Metro_Center,Red,2022-09-24,Saturday,September,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,28,false,5,$$$,56,4.1,,
REST_OLD_EBBITT_2022-10-01,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.31,Metro_Center,Red,2022-10-01,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,22,true,5,$$$,51,4.0,2022-10-01,User_Review
REST_OLD_EBBITT_2022-10-08,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.63,Metro_Center,Red,2022-10-08,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,27,true,5,$$$,58,4.2,,
REST_OLD_EBBITT_2022-10-15,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.14,Metro_Center,Red,2022-10-15,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,28,false,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-10-22,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.57,Metro_Center,Red,2022-10-22,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,22,false,5,$$$,51,4.0,,
REST_OLD_EBBITT_2022-10-29,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.98,Metro_Center,Red,2022-10-29,Saturday,October,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,33,true,5,$$$,50,4.0,,
REST_OLD_EBBITT_2022-11-05,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.42,Metro_Center,Red,2022-11-05,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-11-12,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.4,Metro_Center,Red,2022-11-12,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,21,false,5,$$$,53,4.1,,
REST_OLD_EBBITT_2022-11-19,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.15,Metro_Center,Red,2022-11-19,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,32,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-11-26,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.5,Metro_Center,Red,2022-11-26,Saturday,November,2022,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,true,5,$$$,55,4.1,,
REST_OLD_EBBITT_2022-12-03,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.4,Metro_Center,Red,2022-12-03,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,34,true,5,$$$,57,4.1,,
REST_OLD_EBBITT_2022-12-10,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.15,Metro_Center,Red,2022-12-10,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,54,4.1,,
REST_OLD_EBBITT_2022-12-17,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.1,Metro_Center,Red,2022-12-17,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,23,false,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-12-24,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.28,Metro_Center,Red,2022-12-24,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,25,true,5,$$$,52,4.0,,
REST_OLD_EBBITT_2022-12-31,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.58,Metro_Center,Red,2022-12-31,Saturday,December,2022,true,false,Winter,Low,false,false,false,false,true,true,false,true,31,true,5,$$$,58,4.2,,
REST_OLD_EBBITT_2023-01-07,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.48,Metro_Center,Red,2023-01-07,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,35,true,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-01-14,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.6,Metro_Center,Red,2023-01-14,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,27,false,5,$$$,71,4.4,,
REST_OLD_EBBITT_2023-01-21,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.22,Metro_Center,Red,2023-01-21,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,27,true,5,$$$,68,4.4,,
REST_OLD_EBBITT_2023-01-28,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.8,Metro_Center,Red,2023-01-28,Saturday,January,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,35,true,5,$$$,77,4.5,,
REST_OLD_EBBITT_2023-02-04,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.4,Metro_Center,Red,2023-02-04,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,71,4.4,,
REST_OLD_EBBITT_2023-02-11,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.12,Metro_Center,Red,2023-02-11,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,32,true,5,$$$,69,4.4,,
REST_OLD_EBBITT_2023-02-18,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.37,Metro_Center,Red,2023-02-18,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,30,true,5,$$$,71,4.4,,
REST_OLD_EBBITT_2023-02-25,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.48,Metro_Center,Red,2023-02-25,Saturday,February,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,32,true,5,$$$,74,4.5,,
REST_OLD_EBBITT_2023-03-04,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.17,Metro_Center,Red,2023-03-04,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,20,false,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-03-11,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.41,Metro_Center,Red,2023-03-11,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,34,true,5,$$$,67,4.3,,
REST_OLD_EBBITT_2023-03-18,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.38,Metro_Center,Red,2023-03-18,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,76,4.5,,
REST_OLD_EBBITT_2023-03-25,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.42,Metro_Center,Red,2023-03-25,Saturday,March,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-04-01,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.65,Metro_Center,Red,2023-04-01,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,32,false,5,$$$,68,4.4,2023-04-01,User_Review
REST_OLD_EBBITT_2023-04-08,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.13,Metro_Center,Red,2023-04-08,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,33,true,5,$$$,73,4.5,,
REST_OLD_EBBITT_2023-04-15,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.18,Metro_Center,Red,2023-04-15,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,25,true,5,$$$,74,4.5,,
REST_OLD_EBBITT_2023-04-22,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.17,Metro_Center,Red,2023-04-22,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,22,true,5,$$$,73,4.5,,
REST_OLD_EBBITT_2023-04-29,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.59,Metro_Center,Red,2023-04-29,Saturday,April,2023,true,false,Spring,Low,false,false,false,false,true,true,false,true,34,false,5,$$$,74,4.5,,
REST_OLD_EBBITT_2023-05-06,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.17,Metro_Center,Red,2023-05-06,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,29,false,5,$$$,74,4.5,,
REST_OLD_EBBITT_2023-05-13,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.44,Metro_Center,Red,2023-05-13,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,30,false,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-05-20,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.16,Metro_Center,Red,2023-05-20,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,34,true,5,$$$,68,4.4,,
REST_OLD_EBBITT_2023-05-27,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.46,Metro_Center,Red,2023-05-27,Saturday,May,2023,true,false,Spring,High,false,false,false,false,true,true,false,true,28,false,5,$$$,76,4.5,,
REST_OLD_EBBITT_2023-06-03,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.59,Metro_Center,Red,2023-06-03,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,27,false,5,$$$,67,4.3,,
REST_OLD_EBBITT_2023-06-10,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.43,Metro_Center,Red,2023-06-10,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,25,true,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-06-17,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.18,Metro_Center,Red,2023-06-17,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,22,true,5,$$$,75,4.5,,
REST_OLD_EBBITT_2023-06-24,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.14,Metro_Center,Red,2023-06-24,Saturday,June,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,33,false,5,$$$,76,4.5,,
REST_OLD_EBBITT_2023-07-01,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.36,Metro_Center,Red,2023-07-01,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,23,false,5,$$$,73,4.5,2023-07-01,User_Review
REST_OLD_EBBITT_2023-07-08,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.37,Metro_Center,Red,2023-07-08,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,35,false,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-07-15,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.18,Metro_Center,Red,2023-07-15,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,31,true,5,$$$,77,4.5,,
REST_OLD_EBBITT_2023-07-22,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.5,Metro_Center,Red,2023-07-22,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,33,true,5,$$$,72,4.4,,
REST_OLD_EBBITT_2023-07-29,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.4,Metro_Center,Red,2023-07-29,Saturday,July,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,34,false,5,$$$,77,4.5,,
REST_OLD_EBBITT_2023-08-05,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.7,Metro_Center,Red,2023-08-05,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,25,false,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-08-12,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.95,Metro_Center,Red,2023-08-12,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,23,false,5,$$$,73,4.5,,
REST_OLD_EBBITT_2023-08-19,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.45,Metro_Center,Red,2023-08-19,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,21,true,5,$$$,74,4.5,,
REST_OLD_EBBITT_2023-08-26,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.71,Metro_Center,Red,2023-08-26,Saturday,August,2023,true,false,Summer,High,false,false,false,false,true,true,false,true,32,false,5,$$$,77,4.5,,
REST_OLD_EBBITT_2023-09-02,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.25,Metro_Center,Red,2023-09-02,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,34,false,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-09-09,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.11,Metro_Center,Red,2023-09-09,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,24,false,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-09-16,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.36,Metro_Center,Red,2023-09-16,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,true,5,$$$,67,4.3,,
REST_OLD_EBBITT_2023-09-23,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.79,Metro_Center,Red,2023-09-23,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,70,4.4,,
REST_OLD_EBBITT_2023-09-30,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.82,Metro_Center,Red,2023-09-30,Saturday,September,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,34,true,5,$$$,69,4.4,,
REST_OLD_EBBITT_2023-10-07,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.48,Metro_Center,Red,2023-10-07,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,35,true,5,$$$,67,4.3,,
REST_OLD_EBBITT_2023-10-14,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.27,Metro_Center,Red,2023-10-14,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,32,true,5,$$$,75,4.5,,
REST_OLD_EBBITT_2023-10-21,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.78,Metro_Center,Red,2023-10-21,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,33,true,5,$$$,67,4.3,,
REST_OLD_EBBITT_2023-10-28,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.18,Metro_Center,Red,2023-10-28,Saturday,October,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,20,true,5,$$$,69,4.4,,
REST_OLD_EBBITT_2023-11-04,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,1.41,Metro_Center,Red,2023-11-04,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,32,true,5,$$$,68,4.4,,
REST_OLD_EBBITT_2023-11-11,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.5,Metro_Center,Red,2023-11-11,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,false,5,$$$,73,4.5,,
REST_OLD_EBBITT_2023-11-18,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.19,Metro_Center,Red,2023-11-18,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,31,false,5,$$$,67,4.3,,
REST_OLD_EBBITT_2023-11-25,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.49,Metro_Center,Red,2023-11-25,Saturday,November,2023,true,false,Fall,Low,false,false,false,false,true,true,false,true,26,true,5,$$$,76,4.5,,
REST_OLD_EBBITT_2023-12-02,REST_OLD_EBBITT,Old Ebbitt Grill,Restaurant,American,38.8977,-77.0387,,Downtown,2,20004,0.15,Metro_Center,Red,2023-12-02,Saturday,December,2023,true,false,Winter,Low,false,false,false,false,true,true,false,true,28,false,5,$$$,76,4.5,,
