Record_ID,Venue_ID,Venue_Name,Venue_Category,Subcategory,Latitude,Longitude,Street_Address,Neighborhood,Ward,Zip_Code,Distance_to_Metro,Nearest_Metro_Station,Metro_Line,Date,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Season,Tourist_Season,Has_Braille_Signage,Has_Large_Print_Materials,Has_Audio_Tour,Has_Tactile_Maps,Guide_Dog_Friendly,Wheelchair_Accessible_Entrance,Has_Elevator,Wheelchair_Accessible_Restrooms,Daily_Rate,Occupancy_Rate,Accessibility_Room_Available,Accessibility_Rating,Overall_Rating,Last_Verified_Date,Verified_By
HOTEL_WATERGATE_2023-09-21,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.97,Metro_Center,Red,2023-09-21,Thursday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,76.3,true,78,4.7,,
HOTEL_WATERGATE_2023-09-22,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.4,Metro_Center,Red,2023-09-22,Friday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,69.4,false,80,4.7,,
HOTEL_WATERGATE_2023-09-23,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.49,Metro_Center,Red,2023-09-23,Saturday,September,2023,true,false,Fall,Medium,true,true,false,false,true,true,true,true,350,69.8,false,75,4.6,,
HOTEL_WATERGATE_2023-09-24,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2023-09-24,Sunday,September,2023,true,false,Fall,Medium,true,true,false,false,true,true,true,true,350,81.4,false,78,4.7,,
HOTEL_WATERGATE_2023-09-25,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.86,Metro_Center,Red,2023-09-25,Monday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,70.0,true,77,4.7,,
HOTEL_WATERGATE_2023-09-26,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.88,Metro_Center,Red,2023-09-26,Tuesday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,66.0,true,79,4.7,,
HOTEL_WATERGATE_2023-09-27,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.43,Metro_Center,Red,2023-09-27,Wednesday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,74.9,true,81,4.7,,
HOTEL_WATERGATE_2023-09-28,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.28,Metro_Center,Red,2023-09-28,Thursday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,80.8,false,83,4.7,,
HOTEL_WATERGATE_2023-09-29,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.48,Metro_Center,Red,2023-09-29,Friday,September,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,81.0,true,73,4.6,,
HOTEL_WATERGATE_2023-09-30,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.13,Metro_Center,Red,2023-09-30,Saturday,September,2023,true,false,Fall,Medium,true,true,false,false,true,true,true,true,350,66.5,true,79,4.7,,
HOTEL_WATERGATE_2023-10-01,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.35,Metro_Center,Red,2023-10-01,Sunday,October,2023,true,false,Fall,Medium,true,true,false,false,true,true,true,true,350,83.8,false,78,4.7,2023-10-01,Staff_Report
HOTEL_WATERGATE_2023-10-02,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.46,Metro_Center,Red,2023-10-02,Monday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,74.7,true,83,4.7,,
HOTEL_WATERGATE_2023-10-03,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.41,Metro_Center,Red,2023-10-03,Tuesday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,68.1,true,76,4.6,,
HOTEL_WATERGATE_2023-10-04,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2023-10-04,Wednesday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,76.1,false,81,4.7,,
HOTEL_WATERGATE_2023-10-05,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.3,Metro_Center,Red,2023-10-05,Thursday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,69.8,true,82,4.7,,
HOTEL_WATERGATE_2023-10-06,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2023-10-06,Friday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,66.1,true,74,4.6,,
HOTEL_WATERGATE_2023-10-07,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2023-10-07,Saturday,October,2023,true,false,Fall,Medium,true,true,false,false,true,true,true,true,350,77.0,true,73,4.6,,
HOTEL_WATERGATE_2023-10-08,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.26,Metro_Center,Red,2023-10-08,Sunday,October,2023,true,false,Fall,Medium,true,true,false,false,true,true,true,true,350,84.5,true,74,4.6,,
HOTEL_WATERGATE_2023-10-09,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.26,Metro_Center,Red,2023-10-09,Monday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,74.8,false,74,4.6,,
HOTEL_WATERGATE_2023-10-10,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2023-10-10,Tuesday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,72.4,true,75,4.6,,
HOTEL_WATERGATE_2023-10-11,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.16,Metro_Center,Red,2023-10-11,Wednesday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,74.3,true,77,4.7,,
HOTEL_WATERGATE_2023-10-12,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.32,Metro_Center,Red,2023-10-12,Thursday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,78.9,true,83,4.7,,
HOTEL_WATERGATE_2023-10-13,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.25,Metro_Center,Red,2023-10-13,Friday,October,2023,false,false,Fall,Medium,true,true,false,false,true,true,true,true,350,84.4,false,81,4.7,,
HOTEL_WATERGATE_2023-10-14,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.74,Metro_Center,Red,2023-10-14,Saturday,October,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,75.5,false,83,4.7,,
HOTEL_WATERGATE_2023-10-15,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.44,Metro_Center,Red,2023-10-15,Sunday,October,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,82.6,true,74,4.6,,
HOTEL_WATERGATE_2023-10-16,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.84,Metro_Center,Red,2023-10-16,Monday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,65.7,false,81,4.7,,
HOTEL_WATERGATE_2023-10-17,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.49,Metro_Center,Red,2023-10-17,Tuesday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,77.4,true,80,4.7,,
HOTEL_WATERGATE_2023-10-18,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.13,Metro_Center,Red,2023-10-18,Wednesday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,84.4,false,75,4.6,,
HOTEL_WATERGATE_2023-10-19,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.34,Metro_Center,Red,2023-10-19,Thursday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,78.7,true,83,4.7,,
HOTEL_WATERGATE_2023-10-20,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.32,Metro_Center,Red,2023-10-20,Friday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,71.4,false,74,4.6,,
HOTEL_WATERGATE_2023-10-21,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.45,Metro_Center,Red,2023-10-21,Saturday,October,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,76.0,false,81,4.7,,
HOTEL_WATERGATE_2023-10-22,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.56,Metro_Center,Red,2023-10-22,Sunday,October,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,80.7,false,81,4.7,,
HOTEL_WATERGATE_2023-10-23,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.97,Metro_Center,Red,2023-10-23,Monday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,68.0,false,82,4.7,,
HOTEL_WATERGATE_2023-10-24,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.93,Metro_Center,Red,2023-10-24,Tuesday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,83.5,false,74,4.6,,
HOTEL_WATERGATE_2023-10-25,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.29,Metro_Center,Red,2023-10-25,Wednesday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,82.6,false,77,4.7,,
HOTEL_WATERGATE_2023-10-26,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.35,Metro_Center,Red,2023-10-26,Thursday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,77.2,true,77,4.7,,
HOTEL_WATERGATE_2023-10-27,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.67,Metro_Center,Red,2023-10-27,Friday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,78.6,true,79,4.7,,
HOTEL_WATERGATE_2023-10-28,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.51,Metro_Center,Red,2023-10-28,Saturday,October,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,69.8,false,77,4.7,,
HOTEL_WATERGATE_2023-10-29,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.93,Metro_Center,Red,2023-10-29,Sunday,October,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,81.3,true,77,4.7,,
HOTEL_WATERGATE_2023-10-30,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.49,Metro_Center,Red,2023-10-30,Monday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,78.7,false,76,4.6,,
HOTEL_WATERGATE_2023-10-31,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.8,Metro_Center,Red,2023-10-31,Tuesday,October,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,73.9,false,77,4.7,,
HOTEL_WATERGATE_2023-11-01,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.88,Metro_Center,Red,2023-11-01,Wednesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,66.8,true,79,4.7,2023-11-01,Staff_Report
HOTEL_WATERGATE_2023-11-02,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.53,Metro_Center,Red,2023-11-02,Thursday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,82.3,false,81,4.7,,
HOTEL_WATERGATE_2023-11-03,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.51,Metro_Center,Red,2023-11-03,Friday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,79.2,true,81,4.7,,
HOTEL_WATERGATE_2023-11-04,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.28,Metro_Center,Red,2023-11-04,Saturday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,68.9,false,73,4.6,,
HOTEL_WATERGATE_2023-11-05,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.29,Metro_Center,Red,2023-11-05,Sunday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,83.4,false,77,4.7,,
HOTEL_WATERGATE_2023-11-06,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.25,Metro_Center,Red,2023-11-06,Monday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,72.9,false,83,4.7,,
HOTEL_WATERGATE_2023-11-07,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.24,Metro_Center,Red,2023-11-07,Tuesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,76.9,true,80,4.7,,
HOTEL_WATERGATE_2023-11-08,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.25,Metro_Center,Red,2023-11-08,Wednesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,68.3,false,74,4.6,,
HOTEL_WATERGATE_2023-11-09,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.82,Metro_Center,Red,2023-11-09,Thursday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,68.3,false,76,4.6,,
HOTEL_WATERGATE_2023-11-10,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.45,Metro_Center,Red,2023-11-10,Friday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,78.6,true,79,4.7,,
HOTEL_WATERGATE_2023-11-11,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.65,Metro_Center,Red,2023-11-11,Saturday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,84.3,false,80,4.7,,
HOTEL_WATERGATE_2023-11-12,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.48,Metro_Center,Red,2023-11-12,Sunday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,77.0,true,77,4.7,,
HOTEL_WATERGATE_2023-11-13,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.25,Metro_Center,Red,2023-11-13,Monday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,79.3,false,77,4.7,,
HOTEL_WATERGATE_2023-11-14,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.31,Metro_Center,Red,2023-11-14,Tuesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,72.0,true,80,4.7,,
HOTEL_WATERGATE_2023-11-15,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2023-11-15,Wednesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,77.5,false,73,4.6,,
HOTEL_WATERGATE_2023-11-16,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2023-11-16,Thursday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,81.9,true,83,4.7,,
HOTEL_WATERGATE_2023-11-17,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.64,Metro_Center,Red,2023-11-17,Friday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,78.7,true,78,4.7,,
HOTEL_WATERGATE_2023-11-18,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.16,Metro_Center,Red,2023-11-18,Saturday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,82.2,true,83,4.7,,
HOTEL_WATERGATE_2023-11-19,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.23,Metro_Center,Red,2023-11-19,Sunday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,80.3,false,82,4.7,,
HOTEL_WATERGATE_2023-11-20,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.26,Metro_Center,Red,2023-11-20,Monday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,67.8,true,80,4.7,,
HOTEL_WATERGATE_2023-11-21,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.5,Metro_Center,Red,2023-11-21,Tuesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,73.4,true,73,4.6,,
HOTEL_WATERGATE_2023-11-22,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2023-11-22,Wednesday,November,2023,false,true,Fall,Medium,true,true,false,true,true,true,true,true,420,96.3,true,76,4.6,,
HOTEL_WATERGATE_2023-11-23,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.44,Metro_Center,Red,2023-11-23,Thursday,November,2023,false,true,Fall,Medium,true,true,false,true,true,true,true,true,420,89.5,false,78,4.7,,
HOTEL_WATERGATE_2023-11-24,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.29,Metro_Center,Red,2023-11-24,Friday,November,2023,false,true,Fall,Medium,true,true,false,true,true,true,true,true,420,96.8,false,75,4.6,,
HOTEL_WATERGATE_2023-11-25,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.59,Metro_Center,Red,2023-11-25,Saturday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,79.8,false,81,4.7,,
HOTEL_WATERGATE_2023-11-26,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.19,Metro_Center,Red,2023-11-26,Sunday,November,2023,true,false,Fall,Medium,true,true,false,true,true,true,true,true,350,78.6,true,74,4.6,,
HOTEL_WATERGATE_2023-11-27,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2023-11-27,Monday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,82.4,true,78,4.7,,
HOTEL_WATERGATE_2023-11-28,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.79,Metro_Center,Red,2023-11-28,Tuesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,74.3,true,73,4.6,,
HOTEL_WATERGATE_2023-11-29,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.45,Metro_Center,Red,2023-11-29,Wednesday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,83.9,true,76,4.6,,
HOTEL_WATERGATE_2023-11-30,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.58,Metro_Center,Red,2023-11-30,Thursday,November,2023,false,false,Fall,Medium,true,true,false,true,true,true,true,true,350,72.6,true,73,4.6,,
HOTEL_WATERGATE_2023-12-01,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.99,Metro_Center,Red,2023-12-01,Friday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,84.8,true,82,4.7,2023-12-01,Staff_Report
HOTEL_WATERGATE_2023-12-02,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.74,Metro_Center,Red,2023-12-02,Saturday,December,2023,true,false,Winter,Medium,true,true,false,true,true,true,true,true,350,67.9,false,75,4.6,,
HOTEL_WATERGATE_2023-12-03,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.28,Metro_Center,Red,2023-12-03,Sunday,December,2023,true,false,Winter,Medium,true,true,false,true,true,true,true,true,350,77.6,true,83,4.7,,
HOTEL_WATERGATE_2023-12-04,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.74,Metro_Center,Red,2023-12-04,Monday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,69.2,false,82,4.7,,
HOTEL_WATERGATE_2023-12-05,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.27,Metro_Center,Red,2023-12-05,Tuesday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,80.3,true,82,4.7,,
HOTEL_WATERGATE_2023-12-06,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.18,Metro_Center,Red,2023-12-06,Wednesday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,73.6,true,73,4.6,,
HOTEL_WATERGATE_2023-12-07,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.77,Metro_Center,Red,2023-12-07,Thursday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,72.5,true,78,4.7,,
HOTEL_WATERGATE_2023-12-08,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.45,Metro_Center,Red,2023-12-08,Friday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,65.4,true,76,4.6,,
HOTEL_WATERGATE_2023-12-09,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.17,Metro_Center,Red,2023-12-09,Saturday,December,2023,true,false,Winter,Medium,true,true,false,true,true,true,true,true,350,71.2,true,81,4.7,,
HOTEL_WATERGATE_2023-12-10,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.31,Metro_Center,Red,2023-12-10,Sunday,December,2023,true,false,Winter,Medium,true,true,false,true,true,true,true,true,350,81.5,true,77,4.7,,
HOTEL_WATERGATE_2023-12-11,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.34,Metro_Center,Red,2023-12-11,Monday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,75.5,true,83,4.7,,
HOTEL_WATERGATE_2023-12-12,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.46,Metro_Center,Red,2023-12-12,Tuesday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,83.0,true,76,4.6,,
HOTEL_WATERGATE_2023-12-13,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.57,Metro_Center,Red,2023-12-13,Wednesday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,81.2,true,76,4.6,,
HOTEL_WATERGATE_2023-12-14,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.38,Metro_Center,Red,2023-12-14,Thursday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,79.7,false,75,4.6,,
HOTEL_WATERGATE_2023-12-15,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.31,Metro_Center,Red,2023-12-15,Friday,December,2023,false,false,Winter,Medium,true,true,false,true,true,true,true,true,350,80.8,true,83,4.7,,
HOTEL_WATERGATE_2023-12-16,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.43,Metro_Center,Red,2023-12-16,Saturday,December,2023,true,false,Winter,Medium,true,true,false,true,true,true,true,true,350,66.0,false,83,4.7,,
HOTEL_WATERGATE_2023-12-17,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.32,Metro_Center,Red,2023-12-17,Sunday,December,2023,true,false,Winter,Medium,true,true,false,true,true,true,true,true,350,66.0,true,80,4.7,,
