Record_ID,Venue_ID,Venue_Name,Venue_Category,Subcategory,Latitude,Longitude,Street_Address,Neighborhood,Ward,Zip_Code,Distance_to_Metro,Nearest_Metro_Station,Metro_Line,Date,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Season,Tourist_Season,Has_Braille_Signage,Has_Large_Print_Materials,Has_Audio_Tour,Has_Tactile_Maps,Guide_Dog_Friendly,Wheelchair_Accessible_Entrance,Has_Elevator,Wheelchair_Accessible_Restrooms,Daily_Rate,Occupancy_Rate,Accessibility_Room_Available,Accessibility_Rating,Overall_Rating,Last_Verified_Date,Verified_By
HOTEL_WATERGATE_2024-01-31,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.97,Metro_Center,Red,2024-01-31,Wednesday,January,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,67.7,True,97,5.0,,
HOTEL_WATERGATE_2024-02-01,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.47,Metro_Center,Red,2024-02-01,Thursday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,62.7,True,96,4.9,2024-02-01,Staff_Report
HOTEL_WATERGATE_2024-02-02,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.38,Metro_Center,Red,2024-02-02,Friday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,52.7,False,92,4.9,,
HOTEL_WATERGATE_2024-02-03,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-02-03,Saturday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,56.4,True,98,5.0,,
HOTEL_WATERGATE_2024-02-04,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.71,Metro_Center,Red,2024-02-04,Sunday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,68.9,False,96,4.9,,
HOTEL_WATERGATE_2024-02-05,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.37,Metro_Center,Red,2024-02-05,Monday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,50.3,True,99,5.0,,
HOTEL_WATERGATE_2024-02-06,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.68,Metro_Center,Red,2024-02-06,Tuesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,54.0,False,92,4.9,,
HOTEL_WATERGATE_2024-02-07,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.32,Metro_Center,Red,2024-02-07,Wednesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,52.9,True,96,4.9,,
HOTEL_WATERGATE_2024-02-08,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.78,Metro_Center,Red,2024-02-08,Thursday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,57.2,True,94,4.9,,
HOTEL_WATERGATE_2024-02-09,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.12,Metro_Center,Red,2024-02-09,Friday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,54.8,False,96,4.9,,
HOTEL_WATERGATE_2024-02-10,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.05,Metro_Center,Red,2024-02-10,Saturday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,57.6,True,97,5.0,,
HOTEL_WATERGATE_2024-02-11,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.96,Metro_Center,Red,2024-02-11,Sunday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,64.9,True,100,5.0,,
HOTEL_WATERGATE_2024-02-12,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.98,Metro_Center,Red,2024-02-12,Monday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,64.1,True,93,4.9,,
HOTEL_WATERGATE_2024-02-13,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.17,Metro_Center,Red,2024-02-13,Tuesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,55.9,True,89,4.8,,
HOTEL_WATERGATE_2024-02-14,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2024-02-14,Wednesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,60.3,True,100,5.0,,
HOTEL_WATERGATE_2024-02-15,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.38,Metro_Center,Red,2024-02-15,Thursday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,53.2,False,87,4.8,,
HOTEL_WATERGATE_2024-02-16,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.41,Metro_Center,Red,2024-02-16,Friday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,53.1,True,97,5.0,,
HOTEL_WATERGATE_2024-02-17,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-02-17,Saturday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,62.5,False,96,4.9,,
HOTEL_WATERGATE_2024-02-18,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.48,Metro_Center,Red,2024-02-18,Sunday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,57.2,False,97,5.0,,
HOTEL_WATERGATE_2024-02-19,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.31,Metro_Center,Red,2024-02-19,Monday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,60.4,False,92,4.9,,
HOTEL_WATERGATE_2024-02-20,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.23,Metro_Center,Red,2024-02-20,Tuesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,51.8,True,93,4.9,,
HOTEL_WATERGATE_2024-02-21,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.82,Metro_Center,Red,2024-02-21,Wednesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,55.9,False,100,5.0,,
HOTEL_WATERGATE_2024-02-22,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.46,Metro_Center,Red,2024-02-22,Thursday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,69.6,True,98,5.0,,
HOTEL_WATERGATE_2024-02-23,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.23,Metro_Center,Red,2024-02-23,Friday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,62.3,True,88,4.8,,
HOTEL_WATERGATE_2024-02-24,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.39,Metro_Center,Red,2024-02-24,Saturday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,68.3,False,99,5.0,,
HOTEL_WATERGATE_2024-02-25,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.3,Metro_Center,Red,2024-02-25,Sunday,February,2024,True,False,Winter,Low,True,True,False,True,True,True,True,True,280,50.5,True,98,5.0,,
HOTEL_WATERGATE_2024-02-26,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.13,Metro_Center,Red,2024-02-26,Monday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,59.7,True,93,4.9,,
HOTEL_WATERGATE_2024-02-27,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.18,Metro_Center,Red,2024-02-27,Tuesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,51.9,False,87,4.8,,
HOTEL_WATERGATE_2024-02-28,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.6,Metro_Center,Red,2024-02-28,Wednesday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,62.6,True,100,5.0,,
HOTEL_WATERGATE_2024-02-29,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.48,Metro_Center,Red,2024-02-29,Thursday,February,2024,False,False,Winter,Low,True,True,False,True,True,True,True,True,280,66.6,False,100,5.0,,
HOTEL_WATERGATE_2024-03-01,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.52,Metro_Center,Red,2024-03-01,Friday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,79.9,True,100,5.0,2024-03-01,Staff_Report
HOTEL_WATERGATE_2024-03-02,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-03-02,Saturday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,66.5,True,95,4.9,,
HOTEL_WATERGATE_2024-03-03,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.26,Metro_Center,Red,2024-03-03,Sunday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,69.6,True,99,5.0,,
HOTEL_WATERGATE_2024-03-04,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2024-03-04,Monday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,71.3,True,90,4.8,,
HOTEL_WATERGATE_2024-03-05,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.54,Metro_Center,Red,2024-03-05,Tuesday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,77.4,False,88,4.8,,
HOTEL_WATERGATE_2024-03-06,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2024-03-06,Wednesday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,83.6,True,96,4.9,,
HOTEL_WATERGATE_2024-03-07,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.31,Metro_Center,Red,2024-03-07,Thursday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,83.5,True,87,4.8,,
HOTEL_WATERGATE_2024-03-08,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.14,Metro_Center,Red,2024-03-08,Friday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,67.7,True,96,4.9,,
HOTEL_WATERGATE_2024-03-09,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.01,Metro_Center,Red,2024-03-09,Saturday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,78.5,False,98,5.0,,
HOTEL_WATERGATE_2024-03-10,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.34,Metro_Center,Red,2024-03-10,Sunday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,82.5,True,88,4.8,,
HOTEL_WATERGATE_2024-03-11,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.4,Metro_Center,Red,2024-03-11,Monday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,75.7,False,96,4.9,,
HOTEL_WATERGATE_2024-03-12,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.19,Metro_Center,Red,2024-03-12,Tuesday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,79.5,True,91,4.9,,
HOTEL_WATERGATE_2024-03-13,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-03-13,Wednesday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,81.7,True,92,4.9,,
HOTEL_WATERGATE_2024-03-14,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.13,Metro_Center,Red,2024-03-14,Thursday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,66.1,False,100,5.0,,
HOTEL_WATERGATE_2024-03-15,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.74,Metro_Center,Red,2024-03-15,Friday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,78.4,True,93,4.9,,
HOTEL_WATERGATE_2024-03-16,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.35,Metro_Center,Red,2024-03-16,Saturday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,71.6,True,94,4.9,,
HOTEL_WATERGATE_2024-03-17,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2024-03-17,Sunday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,83.0,True,100,5.0,,
HOTEL_WATERGATE_2024-03-18,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.98,Metro_Center,Red,2024-03-18,Monday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,78.9,True,98,5.0,,
HOTEL_WATERGATE_2024-03-19,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.82,Metro_Center,Red,2024-03-19,Tuesday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,68.4,True,94,4.9,,
HOTEL_WATERGATE_2024-03-20,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.73,Metro_Center,Red,2024-03-20,Wednesday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,70.5,True,97,5.0,,
HOTEL_WATERGATE_2024-03-21,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.34,Metro_Center,Red,2024-03-21,Thursday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,72.2,True,90,4.8,,
HOTEL_WATERGATE_2024-03-22,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.6,Metro_Center,Red,2024-03-22,Friday,March,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,81.8,False,91,4.9,,
HOTEL_WATERGATE_2024-03-23,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.92,Metro_Center,Red,2024-03-23,Saturday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,79.7,True,89,4.8,,
HOTEL_WATERGATE_2024-03-24,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.61,Metro_Center,Red,2024-03-24,Sunday,March,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,77.6,False,99,5.0,,
HOTEL_WATERGATE_2024-03-25,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.16,Metro_Center,Red,2024-03-25,Monday,March,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,95.7,True,100,5.0,,
HOTEL_WATERGATE_2024-03-26,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.3,Metro_Center,Red,2024-03-26,Tuesday,March,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,96,4.9,,
HOTEL_WATERGATE_2024-03-27,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.44,Metro_Center,Red,2024-03-27,Wednesday,March,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,96.8,False,87,4.8,,
HOTEL_WATERGATE_2024-03-28,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.57,Metro_Center,Red,2024-03-28,Thursday,March,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,92,4.9,,
HOTEL_WATERGATE_2024-03-29,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.74,Metro_Center,Red,2024-03-29,Friday,March,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,98.2,False,91,4.9,,
HOTEL_WATERGATE_2024-03-30,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.21,Metro_Center,Red,2024-03-30,Saturday,March,2024,True,True,Spring,High,True,True,False,True,True,True,True,True,490,100,True,100,5.0,,
HOTEL_WATERGATE_2024-03-31,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.47,Metro_Center,Red,2024-03-31,Sunday,March,2024,True,True,Spring,High,True,True,False,True,True,True,True,True,490,99.7,False,98,5.0,,
HOTEL_WATERGATE_2024-04-01,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.49,Metro_Center,Red,2024-04-01,Monday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,True,97,5.0,2024-04-01,Staff_Report
HOTEL_WATERGATE_2024-04-02,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-04-02,Tuesday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,True,95,4.9,,
HOTEL_WATERGATE_2024-04-03,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.25,Metro_Center,Red,2024-04-03,Wednesday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,89,4.8,,
HOTEL_WATERGATE_2024-04-04,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.67,Metro_Center,Red,2024-04-04,Thursday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,98,5.0,,
HOTEL_WATERGATE_2024-04-05,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.16,Metro_Center,Red,2024-04-05,Friday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,87,4.8,,
HOTEL_WATERGATE_2024-04-06,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.17,Metro_Center,Red,2024-04-06,Saturday,April,2024,True,True,Spring,High,True,True,False,True,True,True,True,True,490,98.3,True,95,4.9,,
HOTEL_WATERGATE_2024-04-07,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.27,Metro_Center,Red,2024-04-07,Sunday,April,2024,True,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,90,4.8,,
HOTEL_WATERGATE_2024-04-08,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.34,Metro_Center,Red,2024-04-08,Monday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,True,100,5.0,,
HOTEL_WATERGATE_2024-04-09,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-04-09,Tuesday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,100,False,94,4.9,,
HOTEL_WATERGATE_2024-04-10,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.57,Metro_Center,Red,2024-04-10,Wednesday,April,2024,False,True,Spring,High,True,True,False,True,True,True,True,True,490,98.2,False,88,4.8,,
HOTEL_WATERGATE_2024-04-11,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.33,Metro_Center,Red,2024-04-11,Thursday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,68.3,False,99,5.0,,
HOTEL_WATERGATE_2024-04-12,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,1.22,Metro_Center,Red,2024-04-12,Friday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,65.4,False,96,4.9,,
HOTEL_WATERGATE_2024-04-13,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.43,Metro_Center,Red,2024-04-13,Saturday,April,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,77.1,True,100,5.0,,
HOTEL_WATERGATE_2024-04-14,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.3,Metro_Center,Red,2024-04-14,Sunday,April,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,77.0,False,92,4.9,,
HOTEL_WATERGATE_2024-04-15,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.13,Metro_Center,Red,2024-04-15,Monday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,68.4,True,100,5.0,,
HOTEL_WATERGATE_2024-04-16,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.44,Metro_Center,Red,2024-04-16,Tuesday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,72.6,True,87,4.8,,
HOTEL_WATERGATE_2024-04-17,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.17,Metro_Center,Red,2024-04-17,Wednesday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,75.1,True,91,4.9,,
HOTEL_WATERGATE_2024-04-18,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.36,Metro_Center,Red,2024-04-18,Thursday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,83.0,True,90,4.8,,
HOTEL_WATERGATE_2024-04-19,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.89,Metro_Center,Red,2024-04-19,Friday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,83.0,True,87,4.8,,
HOTEL_WATERGATE_2024-04-20,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.85,Metro_Center,Red,2024-04-20,Saturday,April,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,78.0,True,98,5.0,,
HOTEL_WATERGATE_2024-04-21,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.69,Metro_Center,Red,2024-04-21,Sunday,April,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,73.6,False,100,5.0,,
HOTEL_WATERGATE_2024-04-22,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.2,Metro_Center,Red,2024-04-22,Monday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,76.8,False,90,4.8,,
HOTEL_WATERGATE_2024-04-23,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.45,Metro_Center,Red,2024-04-23,Tuesday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,80.3,False,89,4.8,,
HOTEL_WATERGATE_2024-04-24,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.15,Metro_Center,Red,2024-04-24,Wednesday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,73.2,True,87,4.8,,
HOTEL_WATERGATE_2024-04-25,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.14,Metro_Center,Red,2024-04-25,Thursday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,65.1,True,97,5.0,,
HOTEL_WATERGATE_2024-04-26,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.71,Metro_Center,Red,2024-04-26,Friday,April,2024,False,False,Spring,Medium,True,True,False,True,True,True,True,True,350,73.5,True,95,4.9,,
HOTEL_WATERGATE_2024-04-27,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.71,Metro_Center,Red,2024-04-27,Saturday,April,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,72.3,True,99,5.0,,
HOTEL_WATERGATE_2024-04-28,HOTEL_WATERGATE,The Watergate Hotel,Hotel,Luxury,38.8973,-77.0566,,Foggy Bottom,2,20037,0.29,Metro_Center,Red,2024-04-28,Sunday,April,2024,True,False,Spring,Medium,True,True,False,True,True,True,True,True,350,80.7,True,98,5.0,,
